date,time,latitude,longitude,projection_x_coordinate,projection_y_coordinate,horizontalAccuracy,llhPositionValidFlags,roll,pitch,yaw,surge_velocity,sway_velocity,heave_velocity,speedAccuracy,headingAccuracy,nedVelocityValidFlags,roll_rate,pitch_rate,yaw_rate,surge_acceleration,sway_acceleration,heave_acceleration,azimuth_angle_reference,RL_azimuth_angle,FL_azimuth_angle,RR_azimuth_angle,FR_azimuth_angle,thruster_speed_reference,RL_thruster_speed,FL_thruster_speed,RR_thruster_speed,FR_thruster_speed,RL_thruster_force,FL_thruster_force,RR_thruster_force,FR_thruster_force,RL_thruster_current,FL_thruster_current,RR_thruster_current,FR_thruster_current
date,time,latitude,longitude,projection_x_coordinate,projection_y_coordinate,horizontalAccuracy,llhPositionValidFlags,platform_roll,platform_pitch,platform_yaw,platform_surge_rate_fore,platform_sway_rate_starboard,platform_heave_rate_down,platform_speed_accuracy,platform_track,platform_speed_validity,platform_roll_rate,platform_pitch_rate,platform_yaw_rate,platform_surge_acceleration_fore,platform_sway_acceleration_starboard,platform_heave_acceleration_down,azimuth_angle_reference,azimuth_angle,azimuth_angle,azimuth_angle,azimuth_angle,thruster_speed_reference,thruster_speed,thruster_speed,thruster_speed,thruster_speed,thruster_force,thruster_force,thruster_force,thruster_force,thruster_current,thruster_current,thruster_current,thruster_current
20220914,134054.499,45.43684600,12.35507200,-54.90,28.93,1.49100000,1,1.64,3.34,-158.57,-0.33,0.00,0.00,0.250,11.656,1,-1.23,-0.03,19.30,-0.26,-0.04,-9.65,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1620.00,1620.00,1620.00,11.71,10.73,10.73,10.73,3.52,3.10,2.88,3.30
20220914,134054.749,45.43684300,12.35507100,-55.23,28.85,1.49300000,1,1.60,3.27,-156.64,-0.29,0.00,0.00,0.250,11.222,1,-0.63,0.48,19.35,-0.31,-0.24,-9.58,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1611.90,1620.00,1620.00,11.60,10.62,10.73,10.73,3.43,3.11,2.87,3.29
20220914,134054.749,45.43684300,12.35507100,-55.23,28.85,1.49300000,1,1.63,3.18,-154.78,-0.32,0.00,0.00,0.250,11.222,1,1.45,0.37,17.88,-0.08,-0.23,-9.81,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1603.80,1620.00,1620.00,11.60,10.51,10.73,10.73,3.44,3.12,2.88,3.29
20220914,134055.000,45.43684100,12.35507000,-55.46,28.77,1.49800000,1,1.94,3.12,-153.03,-0.29,0.00,0.00,0.270,12.429,1,3.96,0.88,18.37,-0.19,0.10,-9.76,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1603.80,1620.00,1620.00,11.49,10.51,10.73,10.73,3.38,3.12,2.88,3.26
20220914,134055.000,45.43684100,12.35507000,-55.46,28.77,1.49800000,1,2.36,3.11,-151.37,-0.32,0.00,0.00,0.270,12.429,1,2.34,1.55,17.54,-0.29,0.39,-9.82,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1603.80,1620.00,1611.90,11.60,10.51,10.73,10.62,3.38,3.11,2.88,3.26
20220914,134055.000,45.43684100,12.35507000,-55.46,28.77,1.49800000,1,2.55,3.17,-149.76,-0.35,0.00,0.00,0.270,12.429,1,0.07,2.37,17.80,-0.33,0.34,-10.10,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1603.80,1620.00,1611.90,11.60,10.51,10.73,10.62,3.44,3.11,2.89,3.26
20220914,134055.249,45.43683900,12.35506800,-55.68,28.62,1.50400000,1,2.67,3.26,-148.03,-0.30,0.00,0.00,0.280,12.522,1,0.05,2.39,18.88,-0.14,0.38,-9.97,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1603.80,1620.00,1611.90,11.49,10.51,10.73,10.62,3.41,3.12,2.85,3.26
20220914,134055.249,45.43683900,12.35506800,-55.68,28.62,1.50400000,1,2.55,3.27,-146.26,-0.33,0.00,0.00,0.280,12.522,1,-3.73,0.89,18.43,-0.17,0.45,-9.76,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1603.80,1611.90,1603.80,11.49,10.51,10.62,10.51,3.42,3.11,2.85,3.25
20220914,134055.499,45.43683700,12.35506600,-55.90,28.46,1.50300000,1,2.13,3.21,-144.51,-0.28,0.00,0.00,0.230,11.212,1,-4.46,0.63,18.26,-0.79,0.11,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1620.00,1603.80,11.60,10.73,10.73,10.51,3.47,3.08,2.85,3.25
20220914,134055.499,45.43683700,12.35506600,-55.90,28.46,1.50300000,1,2.13,3.21,-144.51,-0.28,0.00,0.00,0.230,11.212,1,-4.46,0.63,18.26,-0.79,0.11,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1620.00,1611.90,11.60,10.73,10.73,10.62,3.40,3.09,2.85,3.25
20220914,134055.499,45.43683700,12.35506600,-55.90,28.46,1.50300000,1,2.13,3.21,-144.51,-0.28,0.00,0.00,0.230,11.212,1,-4.46,0.63,18.26,-0.79,0.11,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1668.60,1620.00,1628.10,1603.80,11.38,10.73,10.83,10.51,3.40,3.09,2.84,3.24
20220914,134055.499,45.43683700,12.35506600,-55.90,28.46,1.50300000,1,2.13,3.21,-144.51,-0.28,0.00,0.00,0.230,11.212,1,-4.46,0.63,18.26,-0.79,0.11,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1668.60,1628.10,1636.20,1611.90,11.38,10.83,10.94,10.62,3.44,3.10,2.83,3.25
20220914,134055.499,45.43683700,12.35506600,-55.90,28.46,1.50300000,1,2.13,3.21,-144.51,-0.28,0.00,0.00,0.230,11.212,1,-4.46,0.63,18.26,-0.79,0.11,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1636.20,1636.20,1603.80,11.49,10.94,10.94,10.51,3.49,3.10,2.83,3.25
20220914,134055.499,45.43683700,12.35506600,-55.90,28.46,1.50300000,1,2.13,3.21,-144.51,-0.28,0.00,0.00,0.230,11.212,1,-4.46,0.63,18.26,-0.79,0.11,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1636.20,1636.20,1611.90,11.71,10.94,10.94,10.62,3.52,3.10,2.83,3.27
20220914,134055.499,45.43683700,12.35506600,-55.90,28.46,1.50300000,1,2.13,3.21,-144.51,-0.28,0.00,0.00,0.230,11.212,1,-4.46,0.63,18.26,-0.79,0.11,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1636.20,1636.20,1611.90,11.60,10.94,10.94,10.62,3.50,3.11,2.83,3.27
20220914,134055.499,45.43683700,12.35506600,-55.90,28.46,1.50300000,1,2.13,3.21,-144.51,-0.28,0.00,0.00,0.230,11.212,1,-4.46,0.63,18.26,-0.79,0.11,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1636.20,1628.10,1611.90,11.60,10.94,10.83,10.62,3.43,3.12,2.83,3.27
20220914,134055.499,45.43683700,12.35506600,-55.90,28.46,1.50300000,1,2.13,3.21,-144.51,-0.28,0.00,0.00,0.230,11.212,1,-4.46,0.63,18.26,-0.79,0.11,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1636.20,1628.10,1620.00,11.60,10.94,10.83,10.73,3.47,3.11,2.84,3.26
20220914,134056.249,45.43683100,12.35505900,-56.57,27.92,1.50200000,1,2.42,3.68,-126.81,-0.31,0.00,0.00,0.220,11.346,1,-5.21,2.60,21.63,-0.37,0.18,-9.74,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1636.20,1628.10,1628.10,11.71,10.94,10.83,10.83,3.48,3.11,2.86,3.26
20220914,134056.249,45.43683100,12.35505900,-56.57,27.92,1.50200000,1,2.42,3.68,-126.81,-0.31,0.00,0.00,0.220,11.346,1,-5.21,2.60,21.63,-0.37,0.18,-9.74,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1628.10,1620.00,1628.10,11.60,10.83,10.73,10.83,3.44,3.14,2.87,3.26
20220914,134056.249,45.43683100,12.35505900,-56.57,27.92,1.50200000,1,2.42,3.68,-126.81,-0.31,0.00,0.00,0.220,11.346,1,-5.21,2.60,21.63,-0.37,0.18,-9.74,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1628.10,1620.00,1628.10,11.71,10.83,10.73,10.83,3.47,3.14,2.87,3.26
20220914,134056.249,45.43683100,12.35505900,-56.57,27.92,1.50200000,1,2.42,3.68,-126.81,-0.31,0.00,0.00,0.220,11.346,1,-5.21,2.60,21.63,-0.37,0.18,-9.74,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1611.90,1628.10,11.60,10.73,10.62,10.83,3.42,3.14,2.86,3.27
20220914,134056.249,45.43683100,12.35505900,-56.57,27.92,1.50200000,1,2.42,3.68,-126.81,-0.31,0.00,0.00,0.220,11.346,1,-5.21,2.60,21.63,-0.37,0.18,-9.74,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1692.90,1603.80,1603.80,11.71,11.71,10.51,10.51,3.44,3.14,2.88,3.26
20220914,134056.249,45.43683100,12.35505900,-56.57,27.92,1.50200000,1,2.42,3.68,-126.81,-0.31,0.00,0.00,0.220,11.346,1,-5.21,2.60,21.63,-0.37,0.18,-9.74,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1692.90,1611.90,1611.90,11.71,11.71,10.62,10.62,3.38,3.13,2.88,3.27
20220914,134056.249,45.43683100,12.35505900,-56.57,27.92,1.50200000,1,2.42,3.68,-126.81,-0.31,0.00,0.00,0.220,11.346,1,-5.21,2.60,21.63,-0.37,0.18,-9.74,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1692.90,1611.90,1603.80,11.49,11.71,10.62,10.51,3.38,3.13,2.89,3.27
20220914,134057.000,45.43682800,12.35505000,-56.90,27.22,1.49900000,1,2.65,3.64,-113.19,-0.27,0.00,0.00,0.200,10.491,1,-3.16,1.23,18.89,-0.04,0.20,-9.93,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1725.30,1620.00,1603.80,11.49,12.17,10.73,10.51,3.41,3.13,2.88,3.26
20220914,134057.000,45.43682800,12.35505000,-56.90,27.22,1.49900000,1,2.65,3.64,-113.19,-0.27,0.00,0.00,0.200,10.491,1,-3.16,1.23,18.89,-0.04,0.20,-9.93,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1725.30,1620.00,1603.80,11.60,12.17,10.73,10.51,3.43,3.13,2.87,3.26
20220914,134057.000,45.43682800,12.35505000,-56.90,27.22,1.49900000,1,2.65,3.64,-113.19,-0.27,0.00,0.00,0.200,10.491,1,-3.16,1.23,18.89,-0.04,0.20,-9.93,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1725.30,1620.00,1595.70,11.60,12.17,10.73,10.41,3.38,3.13,2.87,3.27
20220914,134057.249,45.43682700,12.35504700,-57.01,26.98,1.50100000,1,1.99,3.41,-107.30,-0.29,0.00,0.00,0.250,11.059,1,-0.86,-1.07,20.64,-0.28,-0.02,-9.69,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1717.20,1620.00,1595.70,11.60,12.05,10.73,10.41,3.41,3.13,2.86,3.27
20220914,134057.249,45.43682700,12.35504700,-57.01,26.98,1.50100000,1,2.01,3.25,-105.29,-0.33,0.00,0.00,0.250,11.059,1,0.62,0.59,20.94,-0.07,-0.05,-9.63,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1725.30,1628.10,1603.80,11.71,12.17,10.83,10.51,3.49,3.13,2.86,3.27
20220914,134057.499,45.43682600,12.35504400,-57.12,26.75,1.50200000,1,2.27,3.34,-101.29,-0.32,0.00,0.00,0.260,11.384,1,0.84,2.38,19.79,-0.08,-0.19,-9.89,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1725.30,1628.10,1603.80,11.60,12.17,10.83,10.51,3.47,3.13,2.86,3.27
20220914,134057.499,45.43682600,12.35504400,-57.12,26.75,1.50200000,1,2.38,3.46,-99.37,-0.36,0.00,0.00,0.260,11.384,1,0.79,2.16,19.37,-0.53,0.06,-9.90,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1725.30,1636.20,1603.80,11.60,12.17,10.94,10.51,3.46,3.14,2.86,3.26
20220914,134057.749,45.43682600,12.35504000,-57.12,26.44,1.50000000,1,2.54,3.53,-97.50,-0.30,0.00,0.00,0.210,10.272,1,0.50,2.05,18.57,-0.63,0.24,-9.82,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1652.40,1628.10,1620.00,11.49,11.16,10.83,10.73,3.41,3.14,2.85,3.27
20220914,134057.749,45.43682600,12.35504000,-57.12,26.44,1.50000000,1,2.54,3.53,-97.50,-0.30,0.00,0.00,0.210,10.272,1,0.50,2.05,18.57,-0.63,0.24,-9.82,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1652.40,1660.50,1620.00,11.60,11.16,11.27,10.73,3.49,3.14,2.85,3.27
20220914,134058.000,45.43682600,12.35503700,-57.12,26.20,1.49800000,1,2.50,3.48,-93.81,-0.25,0.00,0.00,0.200,10.066,1,-2.63,-0.02,18.03,-0.08,0.32,-9.70,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1684.80,1652.40,1620.00,11.71,11.60,11.16,10.73,3.49,3.14,2.85,3.27
20220914,134058.000,45.43682600,12.35503700,-57.12,26.20,1.49800000,1,2.25,3.35,-92.03,-0.28,0.00,0.00,0.200,10.066,1,-3.30,-0.30,18.02,-0.34,0.20,-9.91,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1652.40,1652.40,1620.00,11.83,11.16,11.16,10.73,3.53,3.14,2.85,3.27
20220914,134058.000,45.43682600,12.35503700,-57.12,26.20,1.49800000,1,2.25,3.35,-92.03,-0.28,0.00,0.00,0.200,10.066,1,-3.30,-0.30,18.02,-0.34,0.20,-9.91,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1652.40,1652.40,1620.00,11.83,11.16,11.16,10.73,3.51,3.16,2.86,3.27
20220914,134058.249,45.43682600,12.35503300,-57.12,25.89,1.49600000,1,2.08,3.17,-88.15,-0.27,0.00,0.00,0.200,9.736,1,0.03,0.09,19.80,-0.41,-0.14,-9.87,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1652.40,1652.40,1620.00,12.05,11.16,11.16,10.73,3.58,3.15,2.85,3.27
20220914,134058.249,45.43682600,12.35503300,-57.12,25.89,1.49600000,1,2.08,3.17,-88.15,-0.27,0.00,0.00,0.200,9.736,1,0.03,0.09,19.80,-0.41,-0.14,-9.87,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1660.50,1652.40,1620.00,12.05,11.27,11.16,10.73,3.54,3.15,2.85,3.28
20220914,134058.499,45.43682600,12.35502900,-57.12,25.58,1.49300000,1,2.29,2.84,-84.26,-0.27,0.00,0.00,0.190,9.738,1,0.60,-0.43,19.29,-0.28,-0.00,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1668.60,1652.40,1611.90,11.94,11.38,11.16,10.62,3.46,3.15,2.84,3.27
20220914,134058.499,45.43682600,12.35502900,-57.12,25.58,1.49300000,1,2.29,2.84,-84.26,-0.27,0.00,0.00,0.190,9.738,1,0.60,-0.43,19.29,-0.28,-0.00,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1676.70,1652.40,1611.90,12.05,11.49,11.16,10.62,3.48,3.15,2.84,3.27
20220914,134058.499,45.43682600,12.35502900,-57.12,25.58,1.49300000,1,2.29,2.84,-84.26,-0.27,0.00,0.00,0.190,9.738,1,0.60,-0.43,19.29,-0.28,-0.00,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1668.60,1644.30,1603.80,12.05,11.38,11.05,10.51,3.46,3.14,2.85,3.27
20220914,134058.499,45.43682600,12.35502900,-57.12,25.58,1.49300000,1,2.29,2.84,-84.26,-0.27,0.00,0.00,0.190,9.738,1,0.60,-0.43,19.29,-0.28,-0.00,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1676.70,1644.30,1603.80,11.83,11.49,11.05,10.51,3.47,3.21,2.86,3.27
20220914,134058.499,45.43682600,12.35502900,-57.12,25.58,1.49300000,1,2.29,2.84,-84.26,-0.27,0.00,0.00,0.190,9.738,1,0.60,-0.43,19.29,-0.28,-0.00,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1668.60,1620.00,1603.80,11.94,11.38,10.73,10.51,3.43,3.21,2.85,3.26
20220914,134058.499,45.43682600,12.35502900,-57.12,25.58,1.49300000,1,2.32,2.72,-82.35,-0.30,0.00,0.00,0.190,9.738,1,-0.80,0.56,18.93,0.14,0.13,-9.91,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1636.20,1620.00,1603.80,11.83,10.94,10.73,10.51,3.40,3.21,2.85,3.29
20220914,134059.000,45.43682700,12.35502200,-57.01,25.03,1.48800000,1,2.84,3.11,-74.70,-0.26,0.00,0.00,0.200,9.920,1,-1.53,4.64,21.05,0.07,0.39,-9.65,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1636.20,1620.00,1603.80,11.83,10.94,10.73,10.51,3.41,3.21,2.89,3.29
20220914,134059.249,45.43682700,12.35501800,-57.01,24.72,1.48700000,1,1.97,3.72,-70.35,-0.27,0.00,0.00,0.200,10.087,1,-6.61,3.60,20.32,-0.67,0.13,-9.71,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1628.10,1620.00,1603.80,11.83,10.83,10.73,10.51,3.41,3.20,2.89,3.29
20220914,134059.249,45.43682700,12.35501800,-57.01,24.72,1.48700000,1,1.47,3.91,-68.35,-0.30,0.00,0.00,0.200,10.087,1,-4.03,2.22,19.40,-0.48,-0.44,-9.81,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1636.20,1611.90,1603.80,11.71,10.94,10.62,10.51,3.34,3.17,2.89,3.29
20220914,134059.249,45.43682700,12.35501800,-57.01,24.72,1.48700000,1,1.35,3.97,-66.35,-0.34,0.00,0.00,0.200,10.087,1,0.72,0.71,19.88,-0.40,-0.42,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1636.20,1611.90,1611.90,11.60,10.94,10.62,10.62,3.38,3.17,2.88,3.29
20220914,134059.499,45.43682800,12.35501500,-56.90,24.49,1.48500000,1,1.59,3.83,-64.38,-0.31,0.00,0.00,0.190,10.253,1,3.74,-1.49,19.46,-0.46,-0.29,-9.85,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1628.10,1611.90,1611.90,11.60,10.83,10.62,10.62,3.40,3.17,2.87,3.30
20220914,134059.499,45.43682800,12.35501500,-56.90,24.49,1.48500000,1,1.59,3.83,-64.38,-0.31,0.00,0.00,0.190,10.253,1,3.74,-1.49,19.46,-0.46,-0.29,-9.85,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1620.00,1611.90,1611.90,11.49,10.73,10.62,10.62,3.41,3.16,2.87,3.30
20220914,134059.749,45.43682900,12.35501200,-56.79,24.25,1.48500000,1,2.67,3.23,-60.45,-0.29,0.00,0.00,0.190,10.897,1,4.61,-1.23,19.48,-0.26,0.18,-9.64,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1620.00,1652.40,1620.00,11.71,10.73,11.16,10.73,3.47,3.14,2.87,3.30
20220914,134059.749,45.43682900,12.35501200,-56.79,24.25,1.48500000,1,2.67,3.23,-60.45,-0.29,0.00,0.00,0.190,10.897,1,4.61,-1.23,19.48,-0.26,0.18,-9.64,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1620.00,1660.50,1620.00,11.71,10.73,11.27,10.73,3.47,3.07,2.87,3.30
20220914,134059.749,45.43682900,12.35501200,-56.79,24.25,1.48500000,1,3.03,2.99,-58.50,-0.33,0.00,0.00,0.190,10.897,1,0.86,0.13,18.66,-0.25,0.30,-9.71,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1611.90,1660.50,1611.90,11.60,10.62,11.27,10.62,3.45,3.07,2.89,3.30
20220914,134059.749,45.43682900,12.35501200,-56.79,24.25,1.48500000,1,3.03,2.93,-56.63,-0.36,0.00,0.00,0.190,10.897,1,-2.10,2.55,18.58,0.20,0.44,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1611.90,1652.40,1611.90,11.60,10.62,11.16,10.62,3.47,3.07,2.89,3.27
20220914,134100.000,45.43683100,12.35500900,-56.57,24.02,1.48500000,1,2.58,3.40,-52.92,-0.34,0.00,0.00,0.170,12.262,1,-2.56,3.63,17.65,-0.73,-0.04,-9.99,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1611.90,1652.40,1611.90,11.60,10.62,11.16,10.62,3.45,3.06,2.83,3.28
20220914,134100.000,45.43683100,12.35500900,-56.57,24.02,1.48500000,1,2.58,3.40,-52.92,-0.34,0.00,0.00,0.170,12.262,1,-2.56,3.63,17.65,-0.73,-0.04,-9.99,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1603.80,1660.50,1611.90,11.60,10.51,11.27,10.62,3.43,3.06,2.83,3.27
20220914,134100.249,45.43683200,12.35500600,-56.46,23.78,1.48600000,1,2.47,3.56,-51.12,-0.29,0.00,0.00,0.170,12.471,1,0.56,1.40,18.00,-0.75,-0.31,-9.83,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1603.80,1660.50,1603.80,11.60,10.51,11.27,10.51,3.48,3.09,2.85,3.27
20220914,134100.249,45.43683200,12.35500600,-56.46,23.78,1.48600000,1,2.66,3.51,-49.23,-0.33,0.00,0.00,0.170,12.471,1,2.05,-0.19,19.46,-0.29,-0.14,-9.79,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1603.80,1660.50,1603.80,11.49,10.51,11.27,10.51,3.46,3.10,2.86,3.26
20220914,134100.249,45.43683200,12.35500600,-56.46,23.78,1.48600000,1,2.86,3.33,-47.32,-0.37,0.00,0.00,0.170,12.471,1,1.30,-0.93,18.59,-0.01,0.15,-9.69,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1603.80,1652.40,1603.80,11.60,10.51,11.16,10.51,3.46,3.11,2.86,3.26
20220914,134100.499,45.43683400,12.35500300,-56.23,23.55,1.48800000,1,2.97,3.11,-45.53,-0.31,0.00,0.00,0.170,13.229,1,0.54,-0.72,17.26,-0.36,0.35,-9.78,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1603.80,1652.40,1595.70,11.71,10.51,11.16,10.41,3.46,3.12,2.86,3.26
20220914,134100.499,45.43683400,12.35500300,-56.23,23.55,1.48800000,1,3.01,2.96,-43.73,-0.34,0.00,0.00,0.170,13.229,1,-0.68,0.35,17.94,-0.38,0.39,-9.81,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1595.70,1611.90,1595.70,11.49,10.41,10.62,10.41,3.41,3.13,2.86,3.26
20220914,134100.749,45.43683600,12.35500000,-56.01,23.32,1.49000000,1,2.99,2.91,-41.86,-0.29,0.00,0.00,0.180,13.980,1,-1.91,1.67,18.48,-0.14,0.42,-9.76,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1603.80,1611.90,1603.80,11.71,10.51,10.62,10.51,3.45,3.13,2.85,3.25
20220914,134100.749,45.43683600,12.35500000,-56.01,23.32,1.49000000,1,2.75,2.99,-39.87,-0.33,0.00,0.00,0.180,13.980,1,-4.55,2.44,19.10,-0.32,0.35,-9.86,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1603.80,1611.90,1603.80,11.71,10.51,10.62,10.51,3.44,3.13,2.83,3.25
20220914,134100.749,45.43683600,12.35500000,-56.01,23.32,1.49000000,1,2.21,3.11,-37.94,-0.37,0.00,0.00,0.180,13.980,1,-6.88,2.59,17.92,-0.09,0.08,-9.94,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1603.80,1611.90,1603.80,11.71,10.51,10.62,10.51,3.42,3.12,2.83,3.25
20220914,134101.000,45.43683700,12.35499800,-55.90,23.16,1.49200000,1,1.61,3.31,-36.17,-0.29,0.00,0.00,0.180,13.264,1,-5.25,3.27,17.06,-0.29,-0.16,-9.93,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1603.80,1603.80,1611.90,11.60,10.51,10.51,10.62,3.43,3.13,2.84,3.24
20220914,134101.000,45.43683700,12.35499800,-55.90,23.16,1.49200000,1,1.30,3.52,-34.50,-0.32,0.00,0.00,0.180,13.264,1,-1.21,2.51,16.35,-0.60,-0.30,-9.84,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1611.90,1611.90,1611.90,11.83,10.62,10.62,10.62,3.50,3.13,2.84,3.24
20220914,134101.249,45.43683900,12.35499500,-55.68,22.93,1.49400000,1,1.35,3.62,-32.88,-0.28,0.00,0.00,0.180,13.687,1,2.59,1.31,16.75,-0.49,-0.44,-9.79,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1611.90,1603.80,1611.90,11.71,10.62,10.51,10.62,3.44,3.13,2.84,3.24
20220914,134101.249,45.43683900,12.35499500,-55.68,22.93,1.49400000,1,1.76,3.61,-31.21,-0.31,0.00,0.00,0.180,13.687,1,4.61,0.01,16.71,-0.28,-0.05,-9.57,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1620.00,1603.80,1611.90,11.71,10.73,10.51,10.62,3.47,3.10,2.84,3.25
20220914,134101.249,45.43683900,12.35499500,-55.68,22.93,1.49400000,1,2.24,3.44,-29.41,-0.35,0.00,0.00,0.180,13.687,1,3.27,-1.67,17.10,-0.24,0.24,-9.56,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1620.00,1620.00,1611.90,11.94,10.73,10.73,10.62,3.54,3.09,2.83,3.25
20220914,134101.499,45.43684200,12.35499300,-55.34,22.77,1.49700000,1,2.55,3.15,-27.50,-0.29,0.00,0.00,0.190,13.683,1,1.44,-1.76,18.14,-0.25,0.36,-9.69,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1620.00,1620.00,1611.90,11.94,10.73,10.73,10.62,3.53,3.09,2.83,3.25
20220914,134101.499,45.43684200,12.35499300,-55.34,22.77,1.49700000,1,2.69,2.88,-25.47,-0.33,0.00,0.00,0.190,13.683,1,-0.43,-0.85,19.28,-0.37,0.41,-9.81,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1628.10,1620.00,1611.90,11.94,10.83,10.73,10.62,3.54,3.10,2.84,3.25
20220914,134101.749,45.43684400,12.35499100,-55.12,22.61,1.50000000,1,2.62,2.71,-23.39,-0.29,0.00,0.00,0.210,12.958,1,-1.94,0.37,20.32,-0.18,0.33,-9.82,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1628.10,1620.00,1611.90,11.94,10.83,10.73,10.62,3.57,3.10,2.83,3.25
20220914,134101.749,45.43684400,12.35499100,-55.12,22.61,1.50000000,1,2.43,2.70,-21.24,-0.33,0.00,0.00,0.210,12.958,1,-2.41,3.11,22.15,-0.22,-0.01,-10.11,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1628.10,1620.00,1628.10,12.05,10.83,10.73,10.83,3.58,3.10,2.83,3.25
20220914,134102.000,45.43684700,12.35499000,-54.79,22.54,1.50400000,1,2.27,2.91,-19.07,-0.29,0.00,0.00,0.230,12.627,1,-0.96,5.13,22.50,0.00,-0.19,-10.14,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1628.10,1620.00,1628.10,12.05,10.83,10.73,10.83,3.59,3.11,2.83,3.26
